nombre,num_vars,num_constraints,num_frac_vars,frac_var_ratio,lp_obj_value,primal_bound,dual_bound,gap,feasible_leaves,lp_iterations,lp_solving_time,lp_iterations_per_var,nsols,obj_mean,obj_std,obj_pos_ratio,obj_neg_ratio,obj_nonzero_ratio,farkas_mean,farkas_std,farkas_min,activity_mean,n_constraints_static,n_variables_static,pct_unary_constraints,pct_binary_constraints,pct_ternary_constraints,pct_quaternary_or_more,pct_terms_in_obj,pct_terms_in_constraints,pct_positive_terms_in_constraints,pct_positive_terms_in_obj,lbd_avg,trailpop_per_conflict,decisions_per_total_conflict,propagations_per_total_conflict,prop_per_decisions,decisions_per_conflict,propagations_per_conflict,total_conflicts_per_conflict,learned_clauses_per_conflict,restarts_per_conflict,learned_clause_length_avg,time_taken
normalized-BA_RDC4.dot_fibo_20null0mast_rapportOE1.0_TMAX300_K67_cod2.opb,30807.0,30876.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.024049,0.0,0.0,-9.071426826587196,197.9095855406063,0.0,0.009502406136258152,0.009502406136258152,0.0,0.0,0.0,0.0,41436.0,40937.0,2.41336e-05,0.0940245,0.618013,0.287938,0.00173965,0.99826,0.598238,0.0,96093200.0,-234212.0,47.7959,-159.279,-3.33248,86128.1,-287020.0,1802.0,814.149,10.2702,-215.903,4.82281
normalized-minisat85_4_27_2.opb,7310.0,7569.0,7310.0,1.0,69913411.0,69913411.0,-3.0,1e+20,0.0,9671.0,5.001997,1.3229822161422709,1.0,6907374.121682626,13961900.149777375,0.9767441860465116,0.005813953488372093,0.9825581395348837,9.999999999999998e+98,1.2141680576410807e+83,1e+99,3.6609855991544458,21851.0,14620.0,0.0,0.657407,0.163379,0.179214,0.132341,0.867659,0.615523,0.994083,82481200.0,1073370.0,64.9078,2615.46,40.295,26320.1,1060570.0,405.5,96.4089,3.53695,15219.8,4.89299
normalized-NG.dot_luby_50null20mast_rapportOE1.0_TMAX60_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.335196,0.0,0.0,-0.9140949273627076,30.502812034857634,0.0,0.002225015964240102,0.002225015964240102,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000381224,0.999619,0.63328,0.0,134218000.0,1473450.0,95270.6,356552.0,3.74252,381082.0,1426210.0,4.0,2.11111,1.0,24502.3,4.43843
Init-x2-i4_pp_81.opb,593415.0,593416.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.170013,0.0,0.0,0.004857602282131155,0.06952701620377356,0.004857602282131155,0.0,0.004857602282131155,0.0,0.0,0.0,0.0,594533.0,594532.0,6.72797e-06,0.935156,0.00621496,0.0586225,0.000847398,0.999153,0.988843,1.0,131560000.0,5083350.0,825.041,107349.0,130.113,41252.0,5367440.0,50.0,16.3663,1.0099,1141.23,4.37862
normalized-NG.dot_fibo_20null0mast_rapportOE1.0_TMAX180_K192_cod1.opb,331117.0,332434.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.506944,0.0,0.0,-530.3089901857369,1349.1648798275426,0.0,0.6829068459308517,0.6829068459308517,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.104571,0.895429,0.48797,0.0,134218000.0,449212.0,52656.4,13218.6,0.251035,368595.0,92530.3,7.0,0.0,1.0,0.0,4.36659
normalized-pdc.r.opb,3583.0,3311.0,0.0,0.0,94.0,94.0,94.0,0.0,0.0,3982.0,3.814234,1.1113591962042981,26.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6904.0,19021.0,0.0,0.000724218,0.000579374,0.998696,0.0414999,0.9585,1.0,1.0,132220000.0,-2093000.0,147.38,4190.1,28.4305,74206.0,2109720.0,503.5,51.3026,3.99702,-29391.4,4.79837
normalized-randaefc7c.cudf.trendy.opb,2142.0,1497.0,0.0,0.0,394243446.0,394243446.0,394243446.0,0.0,0.0,944.0,3.117892,0.4407096171802054,5.0,232475430.66575578,719838676.8909229,0.46080273270708794,0.0,0.46080273270708794,0.0,0.0,0.0,0.0,24760.0,5855.0,0.0180937,0.473708,0.376171,0.132027,0.0375693,0.962431,0.540598,1.0,124911000.0,93732.8,80.7216,635.33,7.87064,11018.5,86722.6,136.5,123.427,1.63504,75.9226,0.125459
normalized-Generated_notes_20140709_1000_0.10-012.opb,119168.0,878.0,0.0,0.0,-100.0,-100.0,-1e+20,1e+20,0.0,0.0,5.045622,0.0,2.0,-167.59651200640027,319.755250298055,0.0,0.926761546576519,0.926761546576519,0.0,0.0,0.0,0.0,1848.0,254989.0,0.0633117,0.00703463,0.00703463,0.922619,0.253142,0.746858,0.0235295,0.0,118731000.0,3335210.0,36950.7,100631.0,2.72338,942243.0,2566080.0,25.5,0.980769,1.0,488100.0,4.11713
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.048549,0.0,0.0,-23.00038254216658,467.745474854585,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,98204200.0,184576.0,87.3972,188.271,2.1542,73894.4,159183.0,845.5,221.269,5.84693,-2500.35,4.76952
normalized-NG.dot_fibo_20null10mast_rapportOE1.0_TMAX180_K192_cod1.opb,331117.0,332434.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.27217,0.0,0.0,-1488.5579422369103,3193.179993071781,0.0,0.6829068459308517,0.6829068459308517,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.104571,0.895429,0.48797,0.0,134218000.0,442413.0,49146.6,11230.0,0.2285,368599.0,84224.8,7.5,0.0,1.0,0.0,4.35272
normalized-BA_RDC4.dot_unif_10null20mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion.opb,33717.0,33783.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.218548,0.0,0.0,-6.509416908908811,71.20453637882154,0.0,0.010699367320516892,0.010699367320516892,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00239714,0.997603,0.729932,0.0,104337000.0,1062190.0,146.09,1860.17,12.7331,79984.1,1018440.0,547.5,97.0064,4.16515,9696.22,4.86722
normalized-minisat50_6_9_9_mh.opb,240200.0,599279.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.004521,0.0,0.0,275109.7723261391,2666753.0733954213,0.5185851318944844,0.00019984012789768185,0.518784972022382,0.0,0.0,0.0,0.0,605407.0,250200.0,0.0,0.599019,0.390522,0.0104591,0.0664431,0.933557,0.337519,0.999615,99421100.0,55727.4,3197.0,4428.76,1.38528,127880.0,177150.0,40.0,17.5062,1.0,3829.27,4.39313
normalized-j6025_5.std.opb,29817.0,68028.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.011253,0.0,0.0,1.2295081967213115,15.646078901885646,0.008169489679211371,0.0,0.008169489679211371,0.0,0.0,0.0,0.0,123704.0,36722.0,0.00317694,0.840991,0.146131,0.00970058,0.000945501,0.999054,0.385934,1.0,106235000.0,48137.1,27.6486,-13.9843,-0.505787,156408.0,-79109.3,5657.0,5338.83,25.6968,1.31892,4.76938
normalized-single-obj-f10-DCTotalLoss.seq-A-3-2-irEDCBA.opb,5239.0,13161.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.002132,0.0,0.0,12571313.96301256,82503462.62120236,0.02294975988178796,0.008311784263021796,0.03126154414480975,0.0,0.0,0.0,0.0,79163.0,21656.0,0.0160428,0.65782,0.177709,0.148428,0.00344812,0.996552,0.454099,0.734121,71000900.0,-82099.1,7.02786,-17.5838,-2.50202,48467.6,-121267.0,6896.5,5212.39,30.8878,-24.6057,4.81402
normalized-NG.dot_fibo_10null50mast_rapportOE1.0_TMAX300_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.3120519999999996,0.0,0.0,-4947.215515405412,5268.923987029677,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,475229.0,21064.5,6663.56,0.31634,368629.0,116612.0,17.5,0.0,1.0,0.0,4.34824
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,72651.0,145487.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.025486,0.0,0.0,-2.631956912028725,41.48613252324529,0.0,0.005385996409335727,0.005385996409335727,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.00103321,0.998967,0.504753,0.0,78564200.0,-1500710.0,186.413,2061.51,11.0588,130955.0,1448210.0,702.5,413.988,4.96942,2826.23,4.70095
normalized-mps-v2-20-10-atlanta-ip.opb,32869.0,48920.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.025744,0.0,0.0,1053502734.7615222,34104797534.253506,0.4049375048521078,0.0,0.4049375048521078,0.0,0.0,0.0,0.0,23680.0,77286.0,0.00743243,0.042652,0.095777,0.854139,0.0586782,0.941322,0.450961,1.0,103202000.0,454284.0,100.219,108.026,1.0779,229801.0,247703.0,2293.0,700.875,12.6058,123.347,3.39615
normalized-BA_RDC4.dot_fibo_20null20mast_rapportOE2.0_TMAX15_K67_cod2_pbEq1_newVersion_product.opb,52559.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.035289,0.0,0.0,-23.383863675882456,473.3530852084892,0.0,0.0067640410363415055,0.0067640410363415055,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000973213,0.999027,0.589766,0.0,103170000.0,-971104.0,96.2059,-1586.56,-16.4913,59840.1,-986842.0,622.0,157.681,4.51406,4044.9,4.80401
normalized-domset_v500_e2000_w30_mw19_12.opb.PB06.opb,465.0,543.0,465.0,1.0,204.0,204.0,159.39852592779636,0.27981108239612595,0.0,15829.0,5.000264,34.04086021505376,78.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,37.2683858643744,465.0,465.0,0.0,0.0,0.00215054,0.997849,0.0997854,0.900215,1.0,1.0,70709000.0,45321.4,16.387,-9.30258,-0.567679,92701.5,-52624.7,5657.0,1227.36,25.7688,112.104,4.83013
normalized-BA_RDC4.dot_unif_10null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_binary.opb,43616.0,288563.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.035251,0.0,0.0,-4.897788390725077,56.91462559947744,0.0,0.009774822022361579,0.009774822022361579,0.0,0.0,0.0,0.0,297596.0,44809.0,3.36026e-06,0.875714,0.0860495,0.038233,0.000629178,0.999371,0.385501,0.0,97775000.0,671597.0,65.7591,690.287,10.4972,61846.4,649215.0,940.5,352.682,6.46918,-1947.31,4.67349
normalized-g100x100.opb,10000.0,10000.0,10000.0,1.0,2535.0,2535.0,0.0,1e+20,0.0,11165.0,5.000979,1.1165,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0004,0.9996,0.167785,0.832215,1.0,1.0,114642000.0,-1056910.0,22.6699,1071.69,47.2736,22681.3,1072230.0,1000.5,100.931,4.13836,-1190.68,4.87174
normalized-market-split_4_30_2.opb,30.0,15.0,30.0,1.0,1e+20,1e+20,0.0,1e+20,0.0,58283.0,5.003191,1942.7666666666667,0.0,0.03225806451612903,0.17668469596940847,0.03225806451612903,0.0,0.03225806451612903,-0.04550829210095148,0.8205730989269199,-1.7994369788070284,418.08502402282693,9.0,31.0,0.111111,0.0,0.0,0.888889,0.00423729,0.995763,0.497872,1.0,87569400.0,7714.72,1.37403,-1.79985,-1.30991,18530.8,-24273.7,13486.5,7404.94,51.8097,10.0425,4.89373
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE1.0_TMAX180_K67_cod2.opb,30792.0,30861.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.012521,0.0,0.0,-1.5320126047341036,19.667722668970796,0.0,0.009502406136258152,0.009502406136258152,0.0,0.0,0.0,0.0,41436.0,40937.0,2.41336e-05,0.0940245,0.618013,0.287938,0.00173965,0.99826,0.598238,0.0,98300300.0,703971.0,625.795,9827.77,15.7045,44118.5,692858.0,70.5,29.8099,1.28873,5616.0,4.90745
normalized-BA_RDC4.dot_fibo_0null10mast_rapportOE1.0_TMAX120_K67_cod3.opb,36184.0,36738.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.046925,0.0,0.0,-1458.37630713703,3093.773640244361,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,95520300.0,-1288770.0,119.821,-1823.77,-15.2207,88667.7,-1349590.0,740.0,237.248,5.21742,1336.61,4.77874
Init-x2-i1_pp_96.opb,37328.0,33943.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.016088,0.0,0.0,0.07216932803558487,0.2587680740092893,0.07216932803558487,0.0,0.07216932803558487,0.0,0.0,0.0,0.0,40018.0,40017.0,0.02229,0.798316,0.0238643,0.15553,0.0140932,0.985907,0.964214,1.0,91262500.0,-866832.0,261.094,-1134.13,-4.34378,251956.0,-1094440.0,965.0,211.255,6.6204,3243.54,4.6973
normalized-BA_RDC4.dot_unif_20null10mast_rapportOE2.0_TMAX15_K67_cod3.opb,30405.0,30859.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.023387,0.0,0.0,-363.8100912214778,371.8880722128675,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,112065000.0,581745.0,406.621,5640.18,13.8708,41678.7,578119.0,102.5,30.4515,1.51456,43473.3,4.8772
normalized-BA_RDC4.dot_luby_0null0mast_rapportOE1.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.04553,0.0,0.0,-0.03060337332637802,0.867305832111908,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,98346800.0,1297680.0,73.9113,1766.96,23.9064,54029.2,1291640.0,731.0,364.106,5.14901,3923.49,4.76506
normalized-aim-200-3_4-yes1-3.opb,400.0,947.0,0.0,0.0,200.0,200.0,200.0,0.0,0.0,9419.0,0.7012729999999999,23.5475,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,880.0,400.0,0.0,0.229545,0.770455,0.0,0.140944,0.859056,0.835931,1.0,130489000.0,11069.3,21.5224,66.7116,3.09964,2701.06,8372.3,125.5,123.131,1.60317,6.29337,0.019141
normalized-NG.dot_fibo_10null0mast_rapportOE1.0_TMAX120_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.522578,0.0,0.0,-673.1226620029917,1523.0352477186948,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,444200.0,49150.7,11508.9,0.234156,368630.0,86317.0,7.5,0.0,1.0,0.0,4.39818
normalized-BA_RDC4.dot_luby_20null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion_product.opb,52559.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.044418,0.0,0.0,-0.02281342375239089,0.5978874998644146,0.0,0.0067640410363415055,0.0067640410363415055,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.000973213,0.999027,0.589766,0.0,100917000.0,222286.0,48.0055,220.297,4.589,47573.5,218315.0,991.0,576.062,6.7761,-1500.13,4.77589
normalized-j9029_1.std.opb,40333.0,88061.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.008819,0.0,0.0,0.8241758241758241,12.823050507610667,0.0054762513234274035,0.0,0.0054762513234274035,0.0,0.0,0.0,0.0,184574.0,54782.0,0.00320197,0.844312,0.145985,0.00650146,0.000598322,0.999402,0.365443,1.0,114491000.0,-205655.0,34.5613,30.0414,0.86922,161298.0,140203.0,4667.0,4183.91,21.8554,-28.5362,4.73982
normalized-BA_RDC4.dot_unif_20null0mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,30849.0,30918.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.03009,0.0,0.0,-4.749102279111806,55.57588677381291,0.0,0.009502406136258152,0.009502406136258152,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00212953,0.99787,0.729932,0.0,59121600.0,407347.0,52.9909,193.363,3.64898,90799.9,331327.0,1713.5,872.59,9.90986,593.822,4.82956
normalized-NG.dot_luby_10null20mast_rapportOE2.0_TMAX180_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.461938,0.0,0.0,-0.9251451748084292,30.526660842191866,0.0,0.004003532088122605,0.004003532088122605,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000685739,0.999314,0.63328,0.0,134218000.0,1543620.0,106958.0,428870.0,4.0097,374353.0,1501040.0,3.5,1.625,1.0,31579.7,4.44447
normalized-BA_RDC4.dot_luby_20null20mast_rapportOE1.0_TMAX300_K67_cod2_pbEq1_newVersion_sequential.opb,72824.0,145712.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.044604,0.0,0.0,-0.3183517375371978,8.848441467555054,0.0,0.004783453432035611,0.004783453432035611,0.0,0.0,0.0,0.0,161483.0,81322.0,6.1926e-06,0.770954,0.15858,0.0704594,0.000917732,0.999082,0.504753,0.0,120497000.0,1639080.0,457.131,5828.83,12.7509,122740.0,1565040.0,268.5,139.286,2.57621,6704.44,4.63349
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX15_K67_cod1.opb,36115.0,36666.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.016503,0.0,0.0,-600.1935675261427,414.88356482366095,0.0,0.7929593829571581,0.7929593829571581,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.126304,0.873696,0.455087,0.0,122589000.0,683073.0,304.413,4929.01,16.1919,42009.0,680204.0,138.0,21.9711,1.63538,138574.0,4.86322
normalized-NG.dot_unif_10null50mast_rapportOE2.0_TMAX120_K192_cod1.opb,365115.0,366610.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.44397,0.0,0.0,-602.554983175191,427.4707488077847,0.0,0.7680907412186524,0.7680907412186524,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.1161,0.8839,0.48797,0.0,134218000.0,510257.0,15361.5,6674.07,0.434467,368676.0,160178.0,24.0,0.0,1.0,0.0,4.37154
normalized-NG.dot_luby_10null20mast_rapportOE1.0_TMAX180_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.443567,0.0,0.0,-0.9233965916347382,30.522292044916504,0.0,0.004003532088122605,0.004003532088122605,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000685739,0.999314,0.63328,0.0,134218000.0,1541920.0,106967.0,428775.0,4.00849,374384.0,1500710.0,3.5,1.875,1.0,27366.9,4.42389
normalized-maxcut_opt_complete_5-partite_inlv_nvert_62.opb,1891.0,151280.0,1891.0,1.0,-859.0,-859.0,-1537.0,0.789289871944121,0.0,708.0,5.004977,0.3744050766790058,2.0,-0.812797461660497,0.3900740288442052,0.0,0.812797461660497,0.812797461660497,0.0,0.0,0.0,1.5,151280.0,1891.0,0.0,0.0,1.0,0.0,0.00337523,0.996625,0.5,0.0,87239200.0,-137002.0,18.0706,-66.2929,-3.66855,51799.4,-190029.0,2866.5,2032.15,15.5192,131.067,4.80312
normalized-NG.dot_unif_50null50mast_rapportOE1.0_TMAX300_K192_cod1.opb,228932.0,229714.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.449258,0.0,0.0,-426.8110359722685,494.55717037991604,0.0,0.4268765988579675,0.4268765988579675,0.0,0.0,0.0,0.0,400980.0,399113.0,0.0,0.0609706,0.331051,0.607978,0.068033,0.931967,0.48797,0.0,134218000.0,513695.0,13406.6,5894.58,0.439676,368683.0,162101.0,27.5,0.0,1.0,0.0,4.415
normalized-BA_RDC4.dot_unif_20null0mast_rapportOE1.0_TMAX60_K67_cod2_pbEq1_newVersion.opb,30789.0,30858.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.037179,0.0,0.0,-4.586657546962406,54.398289245504614,0.0,0.009502406136258152,0.009502406136258152,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00212953,0.99787,0.729932,0.0,98519200.0,-196376.0,64.9731,-239.861,-3.69171,59450.3,-219473.0,915.0,224.341,6.31076,-554.671,4.87372
normalized-t1722.opb,6418.0,472.0,6418.0,1.0,254727.0,254727.0,99022.572987277,1.5724134640768102,0.0,14311.0,5.000409,2.2298223745715178,1.0,2342.0287196287195,651.6563490553751,1.0,0.0,1.0,0.0,0.0,0.0,91.15428571428572,338.0,36630.0,0.0,0.0,0.0,1.0,0.215818,0.784182,1.0,1.0,125702000.0,387415.0,526.341,2042.53,3.88062,86846.3,337017.0,165.0,11.7069,1.78852,225998.0,4.86632
normalized-BA_RDC4.dot_unif_0null50mast_rapportOE2.0_TMAX120_K67_cod2_pbEq1_newVersion.opb,36668.0,36737.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.027117,0.0,0.0,-9.015707062070987,89.13255098296665,0.0,0.011871900725505044,0.011871900725505044,0.0,0.0,0.0,0.0,40882.0,40937.0,2.44606e-05,0.0952742,0.626388,0.278313,0.00265914,0.997341,0.729932,0.0,92653500.0,2140070.0,468.276,5136.9,10.9698,181223.0,1987980.0,387.0,53.8323,3.41161,25920.4,4.66745
normalized-BA_RDC4.dot_fibo_0null20mast_rapportOE1.0_TMAX15_K67_cod2_pbEq1_newVersion_product.opb,52558.0,135477.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.036424,0.0,0.0,-24.668561989219267,477.4221658251169,0.0,0.008450704225352112,0.008450704225352112,0.0,0.0,0.0,0.0,149401.0,57510.0,6.6934e-06,0.752431,0.171404,0.0761575,0.0012156,0.998784,0.589766,0.0,101120000.0,547680.0,113.402,832.861,7.34435,70762.6,519706.0,624.0,221.244,4.53323,4376.94,4.73963
normalized-ii32c3.opb,552.0,3737.0,552.0,1.0,272.0,272.0,191.31532649862234,0.42173659046578615,0.0,10438.0,5.00061,18.909420289855074,1.0,1.0,0.0,1.0,0.0,1.0,4.545454545454546e+97,2.0829889522526548e+98,0.0,1.5516014234875444,3551.0,558.0,0.0,0.889609,0.00816671,0.102225,0.0300339,0.969966,0.969036,1.0,75955700.0,-32412.7,9.019,5.54612,0.614938,97076.0,59695.7,10763.5,6261.96,42.831,4.35443,4.84202
normalized-s3-3-3-2pb.opb,176.0,468.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,49.0,0.020175,0.2784090909090909,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,712.0,264.0,0.0,0.356742,0.519663,0.123596,0.107755,0.892245,0.403477,1.0,120796000.0,2191.43,8.97401,70.3311,7.83719,264.733,2074.77,29.5,14.0833,1.0,60.116,0.004665
normalized-BA_RDC4.dot_fibo_20null50mast_rapportOE1.0_TMAX300_K67_cod1.opb,30406.0,30863.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.036044,0.0,0.0,-4461.781760648686,5288.89984957479,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,91657200.0,-749384.0,191.047,456.911,2.39161,256863.0,614317.0,1344.5,542.604,8.51747,189.542,4.53675
normalized-mult_diagcomm_opt_less_teq_nbits_40.opb,7920.0,4732.0,7920.0,1.0,0.0,0.0,-1e+20,1e+20,0.0,20247.0,5.000928,2.556439393939394,1.0,0.0,9.991463697187722e+21,0.00819672131147541,0.00819672131147541,0.01639344262295082,1.0000000000000001e+99,1.2141680576410807e+83,1e+99,0.0,14560.0,9760.0,0.0,0.565934,0.21978,0.214286,0.00383142,0.996169,0.425,0.5,109777000.0,-383027.0,11.9484,-241.207,-20.1874,19679.0,-397268.0,1647.0,984.42,9.63642,323.869,4.85381
normalized-NG.dot_fibo_50null10mast_rapportOE2.0_TMAX300_K192_cod2.opb,400896.0,400786.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.284807,0.0,0.0,-6.267193985472542,242.52829520131127,0.0,0.002225015964240102,0.002225015964240102,0.0,0.0,0.0,0.0,402763.0,400896.0,0.0,0.0607007,0.329586,0.609713,0.000381224,0.999619,0.63328,0.0,114735000.0,2230120.0,6242.99,33350.6,5.34209,383944.0,2051060.0,61.5,25.1613,1.17742,3465.06,4.38511
normalized-minisat70_4_22_4.opb,4970.0,5188.0,4970.0,1.0,109825189.0,109825189.0,2021650.5789122635,53.3245158909166,0.0,10485.0,5.000622,2.1096579476861166,1.0,7786698.644869215,15517747.819369862,0.971830985915493,0.007042253521126761,0.9788732394366197,9.999999999999998e+98,1.2141680576410807e+83,1e+99,3.888348570317059,14846.0,9940.0,0.0,0.655395,0.16267,0.181935,0.132129,0.867871,0.615553,0.992806,84685200.0,538881.0,55.7821,1131.89,20.2913,25743.4,522369.0,461.5,145.298,3.83117,12450.2,4.90978
normalized-BA_RDC4.dot_luby_20null50mast_rapportOE2.0_TMAX15_K67_cod3.opb,30394.0,30848.0,0.0,0.0,1e+20,1e+20,-1e+20,1e+20,0.0,0.0,5.044347,0.0,0.0,-102.47613161602926,124.50046731597638,0.0,0.6346938270994537,0.6346938270994537,0.0,0.0,0.0,0.0,40950.0,40451.0,2.442e-05,0.0951404,0.625348,0.279487,0.103709,0.896291,0.455087,0.0,112453000.0,300060.0,419.542,3268.63,7.79095,38597.9,300714.0,92.0,21.7568,1.45405,74656.8,4.89302
